source_doc_name,item,condition,full_sentence_text,bpe_token_index,bpe_token_id,bpe_token_str,log_prob_gpt2,surprisal_bits_gpt2
subject_pg_full,1,minusF_plusG1_plusG2,The investigators know that the story about is likely to damage severely.,9,N/A,to,-1.89574800,2.73498624
subject_pg_full,1,minusF_plusG1_plusG2,The investigators know that the story about is likely to damage severely.,10,N/A,damage,-10.49336200,15.13872132
subject_pg_full,1,minusF_plusG1_plusG2,The investigators know that the story about is likely to damage severely.,11,N/A,severely,-17.07619900,24.63574761
subject_pg_full,1,minusF_plusG1_plusG2,The investigators know that the story about is likely to damage severely.,12,N/A,.,-13.35220900,19.26316571
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,1,N/A,investigators,-14.26418900,20.57887473
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,2,N/A,know,-10.53838400,15.20367434
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,3,N/A,that,-2.01317400,2.90439615
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,4,N/A,the,-2.79168700,4.02755299
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,5,N/A,story,-9.51370200,13.72537070
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,6,N/A,about,-4.39669700,6.34309296
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,7,N/A,is,-14.26636800,20.58201837
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,8,N/A,likely,-8.60153800,12.40939622
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,9,N/A,to,-1.89574800,2.73498624
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,10,N/A,damage,-10.49336200,15.13872132
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,11,N/A,the,-1.70350400,2.45763677
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,12,N/A,campaign,-5.98408700,8.63321264
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,13,N/A,severely,-16.53075500,23.84883826
subject_pg_full,1,minusF_plusG1_minusG2,The investigators know that the story about is likely to damage the campaign severely.,14,N/A,.,-10.62893900,15.33431759
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,1,N/A,investigators,-14.26418900,20.57887473
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,2,N/A,know,-10.53838400,15.20367434
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,3,N/A,that,-2.01317400,2.90439615
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,4,N/A,the,-2.79168700,4.02755299
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,5,N/A,story,-9.51370200,13.72537070
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,6,N/A,about,-4.39669700,6.34309296
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,7,N/A,the,-1.94208600,2.80183784
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,8,N/A,politician,-13.84377000,19.97233833
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,9,N/A,is,-3.96434800,5.71934520
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,10,N/A,likely,-8.38260600,12.09354411
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,11,N/A,to,-1.18568700,1.71058475
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,12,N/A,damage,-10.06769000,14.52460644
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,13,N/A,severely,-17.69445000,25.52769527
subject_pg_full,1,minusF_minusG1_plusG2,The investigators know that the story about the politician is likely to damage severely.,14,N/A,.,-14.65604400,21.14420200
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,1,N/A,investigators,-14.26418900,20.57887473
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,2,N/A,know,-10.53838400,15.20367434
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,3,N/A,that,-2.01317400,2.90439615
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,4,N/A,the,-2.79168700,4.02755299
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,5,N/A,story,-9.51370200,13.72537070
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,6,N/A,about,-4.39669700,6.34309296
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,7,N/A,the,-1.94208600,2.80183784
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,8,N/A,politician,-13.84377000,19.97233833
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,9,N/A,is,-3.96434800,5.71934520
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,10,N/A,likely,-8.38260600,12.09354411
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,11,N/A,to,-1.18568700,1.71058475
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,12,N/A,damage,-10.06769000,14.52460644
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,13,N/A,the,-2.19428300,3.16568120
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,14,N/A,campaign,-4.24880200,6.12972558
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,15,N/A,severely,-15.07736400,21.75203827
subject_pg_full,1,minusF_minusG1_minusG2,The investigators know that the story about the politician is likely to damage the campaign severely.,16,N/A,.,-10.91188600,15.74252382
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,3,N/A,who,-12.91084600,18.62641350
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,4,N/A,the,-3.74834300,5.40771586
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,5,N/A,picture,-12.19802100,17.59802441
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,6,N/A,of,-4.56950500,6.59240220
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,7,N/A,might,-15.99094600,23.07005849
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,8,N/A,have,-4.82812300,6.96550911
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,9,N/A,flat,-17.67882000,25.50514594
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,10,N/A,tered,-1.78095900,2.56938072
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,11,N/A,greatly,-17.67781300,25.50369315
subject_pg_full,2,plusF_plusG1_plusG2,The audience believed who the picture of might have flattered greatly.,12,N/A,.,-10.62563600,15.32955236
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,3,N/A,who,-12.91084600,18.62641350
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,4,N/A,the,-3.74834300,5.40771586
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,5,N/A,picture,-12.19802100,17.59802441
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,6,N/A,of,-4.56950500,6.59240220
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,7,N/A,might,-15.99094600,23.07005849
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,8,N/A,have,-4.82812300,6.96550911
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,9,N/A,flat,-17.67882000,25.50514594
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,10,N/A,tered,-1.78095900,2.56938072
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,11,N/A,the,-3.70527100,5.34557610
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,12,N/A,director,-7.43140900,10.72125691
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,13,N/A,greatly,-14.09306500,20.33199499
subject_pg_full,2,plusF_plusG1_minusG2,The audience believed who the picture of might have flattered the director greatly.,14,N/A,.,-10.15978700,14.65747432
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,3,N/A,who,-12.91084600,18.62641350
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,4,N/A,the,-3.74834300,5.40771586
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,5,N/A,picture,-12.19802100,17.59802441
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,6,N/A,of,-4.56950500,6.59240220
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,7,N/A,the,-2.30661900,3.32774779
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,8,N/A,actor,-8.66883600,12.50648671
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,9,N/A,might,-8.52159100,12.29405708
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,10,N/A,have,-3.95528100,5.70626428
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,11,N/A,flat,-20.83856400,30.06369294
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,12,N/A,tered,-1.58860600,2.29187400
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,13,N/A,greatly,-16.28937400,23.50059909
subject_pg_full,2,plusF_minusG1_plusG2,The audience believed who the picture of the actor might have flattered greatly.,14,N/A,.,-10.56297100,15.23914588
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,3,N/A,who,-12.91084600,18.62641350
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,4,N/A,the,-3.74834300,5.40771586
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,5,N/A,picture,-12.19802100,17.59802441
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,6,N/A,of,-4.56950500,6.59240220
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,7,N/A,the,-2.30661900,3.32774779
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,8,N/A,actor,-8.66883600,12.50648671
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,9,N/A,might,-8.52159100,12.29405708
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,10,N/A,have,-3.95528100,5.70626428
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,11,N/A,flat,-20.83856400,30.06369294
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,12,N/A,tered,-1.58860600,2.29187400
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,13,N/A,the,-4.14786000,5.98409705
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,14,N/A,director,-5.24298500,7.56402846
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,15,N/A,greatly,-15.52960400,22.40448268
subject_pg_full,2,plusF_minusG1_minusG2,The audience believed who the picture of the actor might have flattered the director greatly.,16,N/A,.,-10.24946800,14.78685666
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,3,N/A,that,-1.81788300,2.62265079
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,4,N/A,the,-2.35493600,3.39745449
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,5,N/A,picture,-10.60052300,15.29332196
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,6,N/A,of,-2.94474500,4.24836901
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,7,N/A,might,-17.47883100,25.21662280
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,8,N/A,have,-3.94834900,5.69626352
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,9,N/A,flat,-15.34127200,22.13277704
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,10,N/A,tered,-2.22649900,3.21215907
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,11,N/A,greatly,-17.90603400,25.83294645
subject_pg_full,2,minusF_plusG1_plusG2,The audience believed that the picture of might have flattered greatly.,12,N/A,.,-12.23123300,17.64593919
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,1,N/A,audience,-13.05685400,18.83705852
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,2,N/A,believed,-11.94620900,17.23473648
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,3,N/A,that,-1.81788300,2.62265079
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,4,N/A,the,-2.35493600,3.39745449
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,5,N/A,picture,-10.60052300,15.29332196
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,6,N/A,of,-2.94474500,4.24836901
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,7,N/A,might,-17.47883100,25.21662280
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,8,N/A,have,-3.94834900,5.69626352
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,9,N/A,flat,-15.34127200,22.13277704
subject_pg_full,2,minusF_plusG1_minusG2,The audience believed that the picture of might have flattered the director greatly.,10,N/A,tered,-2.22649900,3.21215907
